"date","value","volume"
"2019-08-05","900","56801"
"2019-08-19","833","10"
"2019-08-20","833.22","10299"
"2019-08-29","850","638"
"2019-08-30","899.51","503"
"2019-09-02","920","1"
"2019-09-13","900","194"
"2019-09-18","853","300"
"2019-10-01","853","500"
"2019-10-02","854","1"
"2019-10-07","854","10"
"2019-10-09","856","2000"
"2019-10-10","880","50"
"2019-10-14","857","505"
"2019-10-21","850.87","5000"
"2019-10-22","850","760"
"2019-10-23","850","784"
"2019-10-24","850","237"
"2019-10-30","850","1966"
"2019-11-05","850","44500"
"2019-11-11","850","4704"
"2019-11-14","860","69"
"2019-11-28","948","449"
"2019-12-02","900","201"
"2019-12-03","900","599"
"2019-12-12","900","1"
"2019-12-19","899","10"
"2019-12-20","850","1835"
"2019-12-31","850","10"
"2020-01-10","850","17664"
"2020-01-13","850","7058"
"2020-01-14","850","2515"
"2020-01-15","850","1000"
"2020-01-16","850","7470"
"2020-01-22","850","4"
"2020-01-27","852","1852"
"2020-02-03","900","495"
"2020-02-05","900","1"
"2020-02-06","900","1"
"2020-02-14","850","4920"
"2020-02-27","900","10"
"2020-03-02","898","1"
"2020-03-03","850","6301"
"2020-03-04","899","1"
"2020-03-05","850","2201"
"2020-03-10","801.49","1001"
"2020-03-17","899","1"
"2020-03-20","897.04","337"
"2020-03-27","801","202"
"2020-03-30","802","4395"
"2020-04-07","896","6"
"2020-04-29","896","280"
"2020-05-01","1030","5"
"2020-05-04","1000","4683"
"2020-05-27","1000","30"
"2020-05-29","1013","15"
"2020-06-03","1000","1"
"2020-06-04","999","100"
"2020-06-09","999","10"
"2020-06-19","861","515"
"2020-07-01","990","460000"
"2020-07-10","989","30"
"2020-07-27","989","1"
"2020-07-28","950","10"
"2020-08-05","841","3"
"2020-08-18","841","37"
"2020-08-24","716","33"
"2020-09-02","750","394"
"2020-09-17","800","1"
"2020-09-18","850","20"
"2020-10-05","900","30"
"2020-10-06","900","55"
"2020-10-08","850","11723"
"2020-10-16","860","4200"
"2020-10-30","862","1700"
"2020-11-04","860.1","10"
"2020-11-06","862","487"
"2020-11-18","861","1458"
"2020-11-30","791.5","250"
"2020-12-09","900","70"
"2020-12-10","900","21"
"2020-12-14","899.98","661"
"2020-12-18","889.99","5"
"2020-12-23","889.99","4"
"2020-12-30","989.37","2068"
"2020-12-31","988","10"
"2021-01-04","950","146"
"2021-01-05","950","167"
"2021-01-07","900","16"
"2021-01-14","849.92","1186"
"2021-01-18","850","309091"
"2021-01-26","899.5","60"
"2021-02-03","908.8","15"
"2021-02-04","920","18"
"2021-02-08","910","192"
"2021-02-09","900.01","60"
"2021-02-16","894.11","106"
"2021-02-18","879.5","4429"
"2021-02-19","865","1018"
"2021-02-22","865","70"
"2021-02-23","919.24","475"
"2021-02-24","919","850"
"2021-02-25","919","563"
"2021-02-26","850.02","99826"
"2021-03-03","856.4","3655"
"2021-03-04","915.85","4478"
"2021-03-09","950","2"
"2021-03-10","950.56","1782"
"2021-03-15","950","115"
"2021-03-16","1000","867"
"2021-03-17","1050","82"
"2021-03-18","1082","120"
"2021-03-19","1243","679"
"2021-03-22","1242","761"
"2021-03-23","1120","18"
"2021-03-24","1200","101"
"2021-03-25","1100","1550"
"2021-03-26","1077","9"
"2021-03-29","1195","1425"
"2021-03-30","1195","20"
"2021-03-31","1170","192"
"2021-04-01","1195","3"
"2021-04-02","1190","21"
"2021-04-05","1137","844"
"2021-04-06","1081","267"
"2021-04-07","1190","45"
"2021-04-07","1190","45"
"2021-04-12","1120","792"
"2021-04-14","1052","372"
"2021-04-15","1120","50"
"2021-04-16","1100","525"
"2021-04-19","1052","16"
"2021-04-20","1070","199"
"2021-04-21","1075","822"
"2021-04-23","1090","2415"
"2021-04-27","1080","24"
"2021-04-28","1090","72"
"2021-04-29","1082","35"
"2021-04-30","1090","140"
"2021-05-03","1072","700"
"2021-05-04","1090","229"
"2021-05-05","1072","29"
"2021-05-07","1071","15"
"2021-05-11","1071","53"
"2021-05-14","1070","350"
"2021-05-17","1109","11352"
"2021-05-18","1200","6767"
"2021-05-19","1199","1237"
"2021-05-20","1199","10"
"2021-05-21","1112","20"
"2021-05-24","1103","1221"
"2021-05-25","1191","113"
"2021-05-31","1191","3484"
"2021-06-02","1199","5180"
"2021-06-03","1224","195"
"2021-06-07","1119","380"
"2021-06-08","1130","3009"
"2021-06-15","1091","563"
"2021-06-16","1074","1"
"2021-06-18","1110","10"
"2021-06-21","1068","208"
"2021-06-22","1100","15"
"2021-06-28","1147","190"
"2021-06-30","1099","691"
"2021-07-01","1051","245"
"2021-07-02","1099","27"
"2021-07-06","1100","6478"
"2021-07-09","1200","140"
"2021-07-19","1200","1"
"2021-07-20","1101","1300"
"2021-07-21","1062","525"
"2021-07-22","1051","475"
"2021-07-24","1050","2490"
"2021-07-26","1049","1020"
"2021-07-28","1050","5632"
"2021-08-02","1051","1478"
"2021-08-04","1199","40"
"2021-08-05","1199","446"
"2021-08-06","1199","1696"
"2021-08-09","1216","260"
"2021-08-10","1199","1346"
"2021-08-11","1100","411"
"2021-08-13","1202","2212"
"2021-08-18","1202","6"
"2021-08-19","1299","1220"
"2021-08-20","1299","2040"
"2021-08-23","1299","13"
"2021-08-25","1250","270"
"2021-08-26","1200","580"
"2021-08-27","1250","32804"
"2021-08-30","1212","3605"
"2021-08-31","1240","5000"
"2021-09-01","1200","9"
"2021-09-02","1200","991"
"2021-09-03","1260","5025"
"2021-09-06","1200","2974"
"2021-09-07","1201","4655"
"2021-09-08","1201","1269"
"2021-09-09","1300","917"
"2021-09-10","1300","1097"
"2021-09-13","1298","230"
"2021-09-14","1342","687"
"2021-09-16","1300","2011"
"2021-09-24","1303","111"
"2021-09-27","1297","133"
"2021-09-28","1300","2200"
"2021-09-29","1330","10150"
"2021-10-01","1330","10050"
"2021-10-04","1366","108"
"2021-10-07","1250","4"
"2021-10-08","1205","50"
"2021-10-11","1200","509"
"2021-10-12","1203","308"
"2021-10-13","1202","719"
"2021-10-18","1287","115"
"2021-10-21","1247","35"
"2021-10-25","1250","530"
"2021-10-26","1299","80"
"2021-10-28","1150","3669"
"2021-10-29","1107","31"
"2021-11-01","1150","41"
"2021-11-03","1152","104"
"2021-11-08","1195","29"
"2021-11-09","1256","1356"
"2021-11-10","1280","160"
"2021-11-15","1299","4"
"2021-11-16","1292","182"
"2021-11-17","1326","772"
"2021-11-22","1261","23"
"2021-11-23","1300","31"
"2021-11-24","1300","449"
"2021-11-29","1210","185"
"2021-11-30","1249","16885"
"2021-12-01","1210","8"
"2021-12-06","1160","110"
"2021-12-09","1160","1"
"2021-12-13","1250","2981"
"2021-12-15","1200","62"
"2021-12-16","1156","1581"
"2021-12-17","1051","71606"
"2021-12-20","1101","3000"
"2021-12-21","1050","34999"
"2021-12-22","1199","5"
"2021-12-27","1100","169"
"2021-12-28","1200","100"
"2021-12-30","1190","100"
"2022-01-04","1197","10"
"2022-01-05","1060","59"
"2022-01-07","1200","4253"
"2022-01-10","1244","34"
"2022-01-11","1232","20"
"2022-01-12","1187","5160"
"2022-01-13","1100","3"
"2022-01-14","1203","1470"
"2022-01-18","1194","321"
"2022-01-19","1198","5340"
"2022-01-20","1200","108"
"2022-01-21","1200","143"
"2022-01-24","1200","657"
"2022-01-25","1224","20"
"2022-01-27","1227","3"
"2022-01-28","1229","228"
"2022-01-31","1233","39"
"2022-02-01","1230","10"
"2022-02-07","1238","4589"
"2022-02-09","1197","10"
"2022-02-11","1200","1250"
"2022-02-14","1200","151"
"2022-02-15","1200","129"
"2022-02-16","1200","261"
"2022-02-18","1200","300"
"2022-02-21","1200","460"
"2022-02-22","1200","255"
"2022-02-28","1190","130"
"2022-03-01","1190","20"
"2022-03-02","1102","10813"
"2022-03-04","1180","50"
"2022-03-07","1130","52"
"2022-03-11","1131","1"
"2022-03-15","1130","511"
"2022-03-17","1190","2630"
"2022-03-18","1200","2007"
"2022-03-21","1250","585"
"2022-03-22","1250","288"
"2022-03-24","1210","850"
"2022-03-25","1200","180"
"2022-03-29","1265","1480"
"2022-03-30","1269","775"
"2022-03-31","1287","1219"
"2022-04-01","1225","190"
"2022-04-06","1288","325"
"2022-04-12","1235","260"
"2022-04-13","1200","6240"
"2022-04-21","1259","20"
"2022-04-28","1150","1"
"2022-05-02","1160","1253"
"2022-05-13","1062","1515"
"2022-05-16","1199","5"
"2022-05-18","1066","2070"
"2022-05-19","1065","870"
"2022-05-23","1065","1130"
"2022-05-27","1012","246"
"2022-05-30","1000","254"
"2022-06-06","1050","14"
"2022-06-09","1099","196"
"2022-06-10","1099","19"
"2022-06-13","1050","193"
"2022-06-16","990","118"
"2022-06-17","908","500"
"2022-06-21","980","30"
"2022-06-23","980","970"
"2022-06-24","977.78","18"
"2022-06-27","980","100"
"2022-06-29","990","100"
"2022-07-01","990","20"
"2022-07-04","990","980"
"2022-07-06","900","11967"
"2022-07-08","1000","100"
"2022-07-18","1050","110"
"2022-07-19","1050","1022"
"2022-07-21","1100","7100"
"2022-07-28","1091","704"
"2022-08-02","1091","10"
"2022-08-03","1180","9"
"2022-08-05","1175","100"
"2022-08-09","1100","1"
"2022-08-11","1070","399"
"2022-08-12","1070","50"
"2022-08-22","1142","33"
"2022-08-23","1100","10995"
"2022-08-31","1144","1348"
"2022-09-01","1199","3882"
"2022-09-02","1298","5315"
"2022-09-06","1349","4886"
"2022-09-08","1346","1200"
"2022-09-12","1347","319"
"2022-09-13","1428","714"
"2022-09-14","1440","3556"
"2022-09-15","1422","400"
"2022-09-16","1410","140"
"2022-09-19","1350","100"
"2022-09-21","1360","20"
"2022-09-26","1400","1"
"2022-09-28","1200","100"
"2022-10-13","1200","80"
"2022-10-14","1220","6"
"2022-10-18","1220","880"
"2022-10-19","1250","30"
"2022-10-20","1250","6"
"2022-10-25","1250","500"
"2022-10-26","1230","2271"
"2022-10-27","1100","50"
"2022-10-31","1150","1"
"2022-11-01","1150","200"
"2022-11-08","1170","31"
"2022-11-14","1170","225"
"2022-11-16","1200","555"
"2022-11-21","1247","4166"
"2022-11-22","1250","756"
"2022-11-23","1295","2305"
"2022-11-25","1350","20"
"2022-11-30","1350","54"
"2022-12-01","1350","1280"
"2022-12-02","1350","10"
"2022-12-05","1399","100"
"2022-12-06","1400","96"
"2022-12-12","1400","115"
"2022-12-16","1399","45"
"2022-12-19","1400","1000"
"2022-12-20","1424","40"
"2022-12-21","1400","181"
"2022-12-22","1400","350"
"2022-12-23","1425","1"
"2022-12-26","1412","21"
"2022-12-30","1464","4008"
"2023-01-02","1532","1333"
"2023-01-03","1545","1329"
"2023-01-04","1580","30"
"2023-01-05","1594","32"
"2023-01-06","1600","100"
"2023-01-09","1496","505"
"2023-01-10","1700","1388"
"2023-01-11","1690","2"
"2023-01-12","1690","48"
"2023-01-13","1690","195"
"2023-01-17","1700","9"
"2023-01-19","1650","8"
"2023-01-20","1501","69"
"2023-01-23","1510","21"
"2023-01-24","1515","125"
"2023-01-25","1550","34"
"2023-01-26","1550","57"
"2023-01-30","1501","23"
"2023-02-01","1499","525"
"2023-02-02","1500","122"
"2023-02-08","1580","2"
"2023-02-13","1550","11"
"2023-02-14","1590","61"
"2023-02-17","1500","481"
"2023-02-24","1600","5140"
"2023-02-27","1600","100"
"2023-02-28","1688","3"
"2023-03-01","1689","1001"
"2023-03-03","1688","111"
"2023-03-06","1688","1"
"2023-03-09","1696","82"
"2023-03-10","1699","77"
"2023-03-13","1628","98"
"2023-03-14","1700","967"
"2023-03-16","1749","1"
"2023-03-22","1600","130"
"2023-03-24","1500","224"
"2023-03-27","1503","600"
"2023-03-28","1700","58"
"2023-03-30","1695","30"
"2023-03-31","1460","1"
"2023-04-04","1466","30"
"2023-04-05","1451","177"
"2023-04-07","1650","100"
"2023-04-10","1650","5"
"2023-04-11","1645","92"
"2023-04-12","1643","24"
"2023-04-14","1545","115"
"2023-04-17","1520","1"
"2023-04-18","1520","2"
"2023-04-21","1521","1"
"2023-04-24","1600","3"
"2023-04-25","1589","35"
"2023-04-27","1600","42"
"2023-04-28","1600","3"
"2023-05-01","1510","85"
"2023-05-02","1600","22"
"2023-05-03","1652","1190"
"2023-05-04","1700","2"
"2023-05-05","1700","31"
"2023-05-09","1600","80"
"2023-05-10","1561","46"
"2023-05-12","1520","15"
"2023-05-16","1600","534"
"2023-05-17","1610","30"
"2023-05-18","1610","5"
"2023-05-22","1599","1"
"2023-05-23","1515","14352"
"2023-05-24","1510","2"
"2023-05-25","1515","17597"
"2023-05-29","1600","1"
"2023-06-05","1520","5"
"2023-06-12","1520","10"
"2023-06-13","1620","153"
"2023-06-19","1558","14"
"2023-06-20","1617","171"
"2023-06-21","1558","50"
"2023-06-26","1558","173"
"2023-06-29","1550","4"
"2023-07-03","1550","31"
"2023-07-04","1426","286"
"2023-07-07","1538","1"
"2023-07-17","1538","135"
"2023-07-20","1500","3"
"2023-07-24","1500","15"
"2023-07-26","1425","373"
"2023-07-27","1425","235"
"2023-08-04","1425","45"
"2023-08-07","1425","50"
"2023-08-08","1425","70"
"2023-08-09","1425","10"
"2023-08-24","1450","25"
"2023-08-25","1450","3480"
"2023-08-28","1450","3130"
"2023-09-05","1450","3"
"2023-09-06","1450","17"
"2023-09-11","1425","1"
"2023-09-18","1430","8400"
"2023-09-19","1325","500"
"2023-09-21","1325","27263"
"2023-09-27","1300","359"
"2023-10-02","1300","122"
"2023-10-05","1490","4"
"2023-10-10","1490","4"
"2023-10-16","1300","4"
"2023-10-17","1300","70"
"2023-10-18","1300","5"
"2023-10-19","1300","421"
"2023-10-23","1252","16"
"2023-10-24","1265","1415"
"2023-10-25","1265","568"
"2023-10-26","1450","5"
"2023-10-30","1400","6"
"2023-10-31","1400","7"
"2023-11-03","1380","4"
"2023-11-09","1380","1"
"2023-11-22","1300","50"
"2023-11-23","1300","92"
"2023-11-27","1280","20"
"2023-11-28","1262","62"
"2023-11-29","1260","18000"
"2023-11-30","1270","16"
"2023-12-01","1300","5"
"2023-12-11","1400","10"
"2023-12-12","1600","1050"
"2023-12-13","1600","1"
"2023-12-18","1362","1525"
"2023-12-21","1499","5"
"2023-12-26","1400","3000"
"2023-12-27","1400","234"
"2023-12-28","1400","201"
"2024-01-03","1450","270"
"2024-01-05","1450","4"
"2024-01-08","1450","11"
"2024-01-09","1592","60"
"2024-01-10","1599","11"
"2024-01-11","1600","20"
"2024-01-12","1600","10"
"2024-01-15","1599","45"
"2024-01-22","1600","162"
"2024-01-23","1599","2000"
"2024-01-24","1649","5"
"2024-02-02","1500","5"
"2024-02-05","1394","465"
"2024-02-06","1300","50"
"2024-02-08","1315","825"
"2024-02-15","1490","6"
"2024-02-19","1481","25"
"2024-02-20","1498","10"
"2024-02-21","1512","77"
"2024-02-22","1510","56"
"2024-02-23","1495","87"
"2024-02-26","1495","155"
"2024-02-27","1495","5"
"2024-03-01","1490","5"
"2024-03-04","1490","5"
"2024-03-05","1300","500"
"2024-03-06","1490","6"
"2024-03-07","1489","5"
"2024-03-11","1488","35"
"2024-03-12","1470","5"
"2024-03-14","1489","1942"
"2024-03-18","1511","1120"
"2024-03-20","1489","39"
"2024-03-21","1489","20"
"2024-03-25","1550","63"
"2024-03-29","1500","100"
"2024-04-01","1545","22"
"2024-04-02","1545","5"
"2024-04-03","1414","1"
"2024-04-05","1523","6"
"2024-04-08","1545","505"
"2024-04-09","1450","1000"
"2024-04-10","1466","2155"
"2024-04-11","1452","107"
"2024-04-12","1452","7"
"2024-04-15","1500","3"
"2024-04-16","1496","5"
"2024-04-18","1508","90"
"2024-04-22","1550","4"
"2024-04-24","1455","60"
"2024-04-25","1455","10"
"2024-04-26","1455","12"
"2024-04-29","1455","246"
"2024-05-02","1456","15"
"2024-05-03","1550","5"
"2024-05-06","1549","810"
"2024-05-07","1479","133"
"2024-05-08","1550","224"
"2024-05-09","1550","3"
"2024-05-10","1550","8"
"2024-05-14","1485","24"
"2024-05-16","1485","2"
"2024-05-20","1550","55"
"2024-05-21","1600","3659"
"2024-05-27","1485","47"
"2024-05-28","1600","55"
"2024-05-29","1490","2055"
"2024-05-30","1495","3903"
"2024-06-07","1600","10"
"2024-06-11","1485","5"
"2024-06-13","1486","5"
"2024-06-24","1570","200"
"2024-06-26","1550","2"
"2024-06-27","1550","5"
"2024-07-01","1550","2"
"2024-07-09","1550","5"
"2024-07-19","1500","10000"
"2024-07-23","1519","16"
"2024-07-31","1600","55532"
"2024-08-02","1600","2"
"2024-08-06","1500","62"
"2024-08-07","1600","493"
"2024-08-08","1642","5"
"2024-08-12","1650","1"
"2024-08-15","1580","14"
"2024-08-16","1500","980"
"2024-08-23","1401","249"
"2024-08-29","1500","54"
"2024-09-03","1627","11"
"2024-09-09","1600","525"
"2024-09-11","1600","1"
"2024-09-12","1600","1"
"2024-09-23","1599","10"
"2024-09-27","1599","2"
"2024-10-04","1590","979"
"2024-10-07","1599","1258"
"2024-10-09","1405","167"
"2024-10-14","1550","10"
"2024-10-17","1530","136"
"2024-10-22","1530","5"
"2024-10-28","1530","2"
"2024-10-31","1460","15000"
"2024-11-01","1529","10"
"2024-11-04","1529","8"
"2024-11-06","1529","6"
"2024-11-08","1529","2"
"2024-11-11","1450","79798"
"2024-11-13","1440","9"
"2024-11-14","1529","9"
"2024-11-15","1529","4"
"2024-11-18","1450","40"
"2024-11-25","1451","482"
"2024-11-27","1500","1000"
"2024-11-29","1529","2"
"2024-12-02","1600","5"
"2024-12-04","1490","3195"
"2024-12-06","1452","1"
"2024-12-12","1500","150"
"2024-12-16","1500","4"
"2024-12-17","1500","3220"
"2024-12-18","1453","4"
"2024-12-20","1600","5"
"2024-12-23","1500","2859"
"2024-12-27","1600","24"
"2024-12-31","1600","6"
"2025-01-03","1600","12"
"2025-01-06","1600","37"
"2025-01-09","1600","5"
"2025-01-14","1599","274"
"2025-01-15","1625","4"
"2025-01-17","1625","2"
"2025-01-20","1450","2727"
"2025-01-27","1604","61"
"2025-01-30","1620","5"
"2025-02-03","1650","2547"
"2025-02-04","1650","7"
"2025-02-06","1645","1"
"2025-02-07","1645","19"
"2025-02-10","1550","51"
"2025-02-11","1625","7"
"2025-02-13","1629","158"
"2025-02-14","1600","7"
"2025-02-19","1600","1"
"2025-02-24","1600","100"
"2025-02-25","1585","17"
"2025-02-26","1639","4702"
"2025-02-27","1750","46"
"2025-02-28","1700","10"
"2025-03-06","1700","2"
"2025-03-10","1600","18"
"2025-03-12","1600","5051"
"2025-03-13","1600","1202"
"2025-03-14","1600","10"
"2025-03-17","1600","5"
"2025-03-18","1504","257"
"2025-03-20","1500","32"
"2025-03-26","1486","7"
"2025-03-31","1598","4"
"2025-04-02","1452","202"
"2025-04-03","1491","340"
"2025-04-04","1450","164"
"2025-04-07","1412","264"
"2025-04-08","1448","2"
"2025-04-09","1448","540"
"2025-04-10","1400","1"
"2025-04-11","1410","13395"
"2025-04-14","1450","2"
"2025-04-17","1450","24"
"2025-04-18","1405","304"
"2025-04-21","1400","121"
"2025-04-22","1410","54"
"2025-04-23","1405","78"
"2025-04-29","1405","15"
"2025-04-30","1405","242"
"2025-05-01","1405","299"
"2025-05-02","1404","13"
"2025-05-05","1400","94"
"2025-05-06","1350","20"
"2025-05-07","1400","7"
"2025-05-08","1402","750"
"2025-05-09","1450","5037"
"2025-05-16","1450","3"
"2025-05-22","1500","50"
"2025-05-26","1409","105"
"2025-06-02","1500","45"
"2025-06-04","1500","1"
"2025-06-06","1550","37"
"2025-06-13","1501","1"
"2025-06-16","1510","100"
"2025-06-17","1500","48"
"2025-06-20","1510","146"
"2025-06-26","1689","1669"
"2025-06-27","1600","45"
"2025-07-07","1600","476"
"2025-07-23","1555","925"
"2025-07-28","1511","824"
"2025-08-05","1511","19"
"2025-08-07","1598","96"
"2025-08-13","1610","569"
"2025-08-26","1630","4"
"2025-09-09","1610","10"
"2025-09-11","1649","46"
"2025-09-12","1650","51"
"2025-09-16","1608","620"
"2025-09-17","1649","8"
"2025-09-19","1630","645"
"2025-09-22","1431","850"
"2025-09-23","1599","37"
"2025-09-24","1599","8"
"2025-09-25","1599","18"
"2025-09-29","1599","258"
"2025-10-02","1599","10"
"2025-10-03","1648","72"
"2025-10-08","1649","2112"
"2025-10-13","1884","10"
"2025-10-14","2150","811"
"2025-10-15","2350","147"
"2025-10-16","2597","211"
"2025-10-17","2561","48"
"2025-10-20","2607","13"
"2025-10-22","2300","168"
"2025-10-23","2537","68"
"2025-10-24","2875","111"
"2025-10-28","3100","50"
"2025-10-30","3100","11"
"2025-10-31","3105","1"
"2025-11-03","2905","276"
"2025-11-04","2905","121"
"2025-11-07","3000","4"
"2025-11-10","2915","10"
"2025-11-17","3288","313"
"2025-11-18","3100","2"
"2025-11-20","3100","2"
"2025-11-24","3100","962"
