"date","value","volume"
"2022-02-01","7115","7507"
"2022-02-07","6295","36557"
"2022-02-08","5600","24081"
"2022-02-09","5345","24755"
"2022-02-10","6045","22322"
"2022-02-11","6950","17769"
"2022-02-14","7990","21497"
"2022-02-15","7840","33011"
"2022-02-16","7290","8482"
"2022-02-18","7120","6809"
"2022-02-21","6915","9864"
"2022-02-22","6425","14279"
"2022-02-23","6185","9084"
"2022-02-24","6005","4144"
"2022-02-25","5925","6685"
"2022-02-28","6150","9129"
"2022-03-01","6070","4366"
"2022-03-02","6065","12930"
"2022-03-03","5975","4276"
"2022-03-04","5960","7359"
"2022-03-07","5815","7390"
"2022-03-09","5600","7257"
"2022-03-10","5535","5865"
"2022-03-11","5395","4544"
"2022-03-14","5000","11568"
"2022-03-15","4905","10918"
"2022-03-16","4750","10359"
"2022-03-17","4800","5108"
"2022-03-18","4855","5880"
"2022-03-21","5065","9462"
"2022-03-22","5505","16478"
"2022-03-23","6160","7863"
"2022-03-24","5930","7396"
"2022-03-25","5695","8007"
"2022-03-28","5485","5987"
"2022-03-29","5305","3353"
"2022-03-30","5130","3983"
"2022-03-31","5155","4315"
"2022-04-01","5215","10285"
"2022-04-04","5295","6564"
"2022-04-05","5175","3702"
"2022-04-06","5190","8790"
"2022-04-07","5085","3618"
"2022-04-08","5140","3726"
"2022-04-11","5090","6256"
"2022-04-12","4990","7490"
"2022-04-13","4929","6410"
"2022-04-14","4998","36741"
"2022-04-15","4899","5050"
"2022-04-18","5010","5008"
"2022-04-19","5055","3385"
"2022-04-20","4978","4299"
"2022-04-21","4963","3084"
"2022-04-22","4981","2464"
"2022-04-25","4954","4558"
"2022-04-26","5000","32130"
"2022-04-27","5315","5275"
"2022-04-28","5325","20336"
"2022-04-29","5245","4061"
"2022-05-02","5015","14062"
"2022-05-03","4783","10693"
"2022-05-04","4732","4666"
"2022-05-05","4717","3572"
"2022-05-06","4684","2127"
"2022-05-09","4616","30329"
"2022-05-10","4544","65939"
"2022-05-11","4465","9893"
"2022-05-12","4270","9719"
"2022-05-13","4239","125279"
"2022-05-16","3872","5887"
"2022-05-17","3693","9511"
"2022-05-18","3705","7862"
"2022-05-19","3762","5574"
"2022-05-20","3995","3996"
"2022-05-23","3967","26759"
"2022-05-24","3882","3166"
"2022-05-25","3758","3810"
"2022-05-26","3739","3924"
"2022-05-27","3687","2785"
"2022-05-30","3355","8517"
"2022-05-31","3275","6738"
"2022-06-02","3256","3078"
"2022-06-03","3215","7880"
"2022-06-06","3577","12283"
"2022-06-07","4095","18510"
"2022-06-08","4526","14745"
"2022-06-09","4723","8128"
"2022-06-10","4477","5050"
"2022-06-13","3973","36697"
"2022-06-15","3605","12877"
"2022-06-16","3757","2895"
"2022-06-17","3696","9022"
"2022-06-20","3627","6123"
"2022-06-21","3548","5083"
"2022-06-22","3464","2201"
"2022-06-23","3433","7813"
"2022-06-24","3349","6219"
"2022-06-27","3486","2158"
"2022-06-28","3443","2560"
"2022-06-29","3339","2271"
"2022-06-30","3323","1749"
"2022-07-01","3324","3966"
"2022-07-04","3322","3093"
"2022-07-05","3328","24416"
"2022-07-06","3319","4233"
"2022-07-07","3364","4398"
"2022-07-08","3590","1875"
"2022-07-18","3495","2932"
"2022-07-19","3435","2816"
"2022-07-20","3478","5796"
"2022-07-21","3407","2109"
"2022-07-22","3450","3056"
"2022-07-25","3475","4554"
"2022-07-26","3417","10338"
"2022-07-27","3481","7816"
"2022-07-28","3495","1454"
"2022-07-29","3404","2236"
"2022-08-01","3444","148585"
"2022-08-02","3440","2614"
"2022-08-03","3481","4968"
"2022-08-04","3444","3310"
"2022-08-05","3408","5228"
"2022-08-08","3404","2023"
"2022-08-09","3387","6621"
"2022-08-10","3343","2355"
"2022-08-11","3342","4993"
"2022-08-12","3308","2345"
"2022-08-15","3327","4280"
"2022-08-16","3301","2419"
"2022-08-17","3307","18692"
"2022-08-18","3339","1346"
"2022-08-19","3301","2038"
"2022-08-22","3291","4734"
"2022-08-23","3289","2252"
"2022-08-24","3266","1797"
"2022-08-25","3226","9668"
"2022-08-26","3199","3241"
"2022-08-29","3279","5513"
"2022-08-30","3273","2018"
"2022-08-31","3220","3727"
"2022-09-01","3235","6112"
"2022-09-02","3188","1634"
"2022-09-05","3221","4141"
"2022-09-06","3191","2179"
"2022-09-07","3178","2313"
"2022-09-08","3180","4889"
"2022-09-09","3197","1178"
"2022-09-12","3197","2966"
"2022-09-13","3188","3098"
"2022-09-14","3138","1970"
"2022-09-15","3104","5479"
"2022-09-16","3170","53384"
"2022-09-19","3167","8320"
"2022-09-20","3141","1982"
"2022-09-21","3157","1049"
"2022-09-22","3159","1163"
"2022-09-23","3165","1671"
"2022-09-26","3166","1821"
"2022-09-27","3159","1762"
"2022-09-28","3143","1638"
"2022-09-29","3124","1797"
"2022-09-30","3127","1865"
"2022-10-03","3059","3944"
"2022-10-04","3085","5876"
"2022-10-05","3087","5224"
"2022-10-06","3152","5628"
"2022-10-07","3164","1638"
"2022-10-10","3170","2645"
"2022-10-11","3193","1021"
"2022-10-12","3598","6328"
"2022-10-13","3473","6802"
"2022-10-14","3568","2488"
"2022-10-17","3491","5331"
"2022-10-18","3497","2539"
"2022-10-19","3498","2436"
"2022-10-20","3546","1928"
"2022-10-21","3548","1864"
"2022-10-24","3539","55375"
"2022-10-25","3532","2171"
"2022-10-26","3499","1960"
"2022-10-27","3501","2033"
"2022-10-28","3521","1164"
"2022-10-31","3443","5702"
"2022-11-01","3412","1774"
"2022-11-02","3425","1906"
"2022-11-03","3529","2518"
"2022-11-04","3503","1621"
"2022-11-07","3497","3180"
"2022-11-08","3455","2815"
"2022-11-09","3472","12268"
"2022-11-10","3402","2612"
"2022-11-11","3400","1969"
"2022-11-14","3380","1800"
"2022-11-15","3395","6784"
"2022-11-16","3382","18540"
"2022-11-17","3372","2948"
"2022-11-18","3286","4289"
"2022-11-21","3399","10976"
"2022-11-22","3433","2630"
"2022-11-23","3328","3004"
"2022-11-25","3436","2965"
"2022-11-28","3350","3031"
"2022-11-29","3383","1597"
"2022-11-30","3312","2595"
"2022-12-01","3300","5753"
"2022-12-02","3344","1139"
"2022-12-05","3338","6448"
"2022-12-06","3309","6458"
"2022-12-07","3322","6197"
"2022-12-08","3819","13420"
"2022-12-09","4391","18908"
"2022-12-12","5045","29336"
"2022-12-13","5035","71183"
"2022-12-14","4444","32659"
"2022-12-15","4305","4708"
"2022-12-16","4808","7940"
"2022-12-19","4817","16833"
"2022-12-20","4791","6206"
"2022-12-21","4682","50387"
"2022-12-22","4592","14318"
"2022-12-23","4542","15275"
"2022-12-26","4564","39272"
"2022-12-27","4676","64379"
"2022-12-28","4732","20994"
"2022-12-30","4880","8297"
"2023-01-02","4590","14869"
"2023-01-03","4499","2746"
"2023-01-04","4587","5804"
"2023-01-05","4498","3341"
"2023-01-06","4475","5938"
"2023-01-09","4424","4074"
"2023-01-10","4341","4344"
"2023-01-11","4369","1429"
"2023-01-12","4398","2413"
"2023-01-13","4327","9394"
"2023-01-16","4099","4418"
"2023-01-17","3981","5552"
"2023-01-18","3909","15272"
"2023-01-19","3918","4689"
"2023-01-20","3961","1284"
"2023-01-23","3913","3952"
"2023-01-24","3930","4215"
"2023-01-25","3725","5657"
"2023-01-26","3671","3446"
"2023-01-27","3692","4564"
"2023-01-30","3717","3745"
"2023-01-31","3879","4214"
"2023-02-01","3911","2989"
"2023-02-02","3863","1856"
"2023-02-03","3834","1364"
"2023-02-06","3790","4680"
"2023-02-07","3877","6876"
"2023-02-08","3811","1540"
"2023-02-09","3806","4241"
"2023-02-10","3721","3323"
"2023-02-13","3777","33257"
"2023-02-14","3689","4771"
"2023-02-15","3611","9560"
"2023-02-16","3622","5024"
"2023-02-17","3649","7749"
"2023-02-20","3751","73868"
"2023-02-24","3737","8319"
"2023-02-27","3782","9741"
"2023-02-28","3748","6125"
"2023-03-01","3590","4820"
"2023-03-02","3690","10604"
"2023-03-03","3698","2216"
"2023-03-06","3556","3307"
"2023-03-07","3568","9930"
"2023-03-09","3542","3853"
"2023-03-10","3519","16548"
"2023-03-13","3414","4455"
"2023-03-14","3489","44844"
"2023-03-15","3475","5770"
"2023-03-16","3446","26542"
"2023-03-17","3339","4377"
"2023-03-20","3348","13707"
"2023-03-21","3331","1948"
"2023-03-22","3380","9248"
"2023-03-23","3380","1358"
"2023-03-24","3389","10123"
"2023-03-27","3330","5841"
"2023-03-28","3353","47741"
"2023-03-29","3362","1634"
"2023-03-30","3361","152286"
"2023-03-31","3346","1239"
"2023-04-03","3354","5475"
"2023-04-04","3319","3402"
"2023-04-05","3290","27814"
"2023-04-06","3308","3387"
"2023-04-07","3151","3613"
"2023-04-10","3097","2386"
"2023-04-11","3287","61558"
"2023-04-12","3114","1870"
"2023-04-13","3278","8140"
"2023-04-14","3159","1703"
"2023-04-17","3183","4268"
"2023-04-18","3127","2254"
"2023-04-19","3251","982"
"2023-04-20","3276","9030"
"2023-04-21","3257","531"
"2023-04-24","3276","3696"
"2023-04-25","3289","8711"
"2023-04-26","3329","18099"
"2023-04-27","3621","5719"
"2023-04-28","3557","9996"
"2023-05-01","3530","3298"
"2023-05-02","3496","4186"
"2023-05-03","3498","2305"
"2023-05-04","3418","3182"
"2023-05-05","3434","3372"
"2023-05-08","3364","2506"
"2023-05-09","3372","8444"
"2023-05-10","3378","3856"
"2023-05-11","3313","1790"
"2023-05-12","3355","1171"
"2023-05-15","3290","747"
"2023-05-16","3248","3606"
"2023-05-17","3246","850"
"2023-05-18","3208","2874"
"2023-05-19","3082","7577"
"2023-05-22","3148","8353"
"2023-05-23","3136","4959"
"2023-05-24","3107","2066"
"2023-05-25","3108","1745"
"2023-05-26","3099","3476"
"2023-05-29","3104","3779"
"2023-05-30","3093","1546"
"2023-05-31","3162","9919"
"2023-06-02","3277","1391"
"2023-06-05","3293","2367"
"2023-06-06","3195","7032"
"2023-06-07","3198","1682"
"2023-06-08","3229","30775"
"2023-06-09","3194","2530"
"2023-06-12","3124","7690"
"2023-06-13","3056","13275"
"2023-06-14","3074","11664"
"2023-06-15","3040","6779"
"2023-06-16","3035","2947"
"2023-06-19","3023","3918"
"2023-06-20","3151","136777"
"2023-06-21","3283","23229"
"2023-06-22","3331","8411"
"2023-06-23","3475","5231"
"2023-06-26","3477","7080"
"2023-06-27","3411","3698"
"2023-06-28","3444","3249"
"2023-06-29","3341","3308"
"2023-06-30","3403","4232"
"2023-07-03","3369","2189"
"2023-07-04","3331","4133"
"2023-07-05","3332","1196"
"2023-07-06","3301","3862"
"2023-07-07","3414","9838"
"2023-07-17","3322","4235"
"2023-07-18","3314","3114"
"2023-07-19","3288","1216"
"2023-07-20","3287","1851"
"2023-07-21","3289","3680"
"2023-07-24","3279","1685"
"2023-07-25","3255","6673"
"2023-07-26","3282","3329"
"2023-07-27","3219","1958"
"2023-07-28","3208","5834"
"2023-07-31","3197","3841"
"2023-08-01","3178","2768"
"2023-08-02","3154","829"
"2023-08-03","3134","853"
"2023-08-04","3074","8746"
"2023-08-07","3148","3217"
"2023-08-08","3142","1449"
"2023-08-09","3085","3620"
"2023-08-10","3075","2844"
"2023-08-11","3080","16552"
"2023-08-14","3056","858"
"2023-08-15","3060","4870"
"2023-08-16","3099","6291"
"2023-08-17","3098","1669"
"2023-08-18","3044","1597"
"2023-08-21","3038","3234"
"2023-08-22","3080","1432"
"2023-08-23","3088","1740"
"2023-08-24","3075","1501"
"2023-08-25","3079","2084"
"2023-08-28","3105","3975"
"2023-08-29","3108","2926"
"2023-08-30","3095","1580"
"2023-08-31","3100","2328"
"2023-09-01","3076","3385"
"2023-09-04","3063","2401"
"2023-09-05","3068","1248"
"2023-09-06","3061","10798"
"2023-09-07","3070","1147"
"2023-09-08","3054","1348"
"2023-09-11","3088","13762"
"2023-09-12","3090","2925"
"2023-09-13","3056","3561"
"2023-09-14","3118","4177"
"2023-09-15","3099","6493"
"2023-09-18","3050","1830"
"2023-09-19","3039","2277"
"2023-09-20","3035","3883"
"2023-09-21","3032","1491"
"2023-09-22","3035","3883"
"2023-09-25","3030","3663"
"2023-09-26","3099","12311"
"2023-09-27","3107","2774"
"2023-09-28","3125","4471"
"2023-09-29","3180","4874"
"2023-10-02","3169","10139"
"2023-10-03","3147","4270"
"2023-10-04","3068","3437"
"2023-10-05","3135","2572"
"2023-10-06","3093","1758"
"2023-10-09","3092","2332"
"2023-10-10","3065","1456"
"2023-10-11","3079","61217"
"2023-10-12","3075","642"
"2023-10-13","3095","1264"
"2023-10-16","3080","51715"
"2023-10-17","3067","5933"
"2023-10-18","3054","438"
"2023-10-19","3044","4252"
"2023-10-20","3094","1123"
"2023-10-23","3079","1390"
"2023-10-24","3062","68873"
"2023-10-25","3080","2793"
"2023-10-26","3100","5591"
"2023-10-27","3079","10400"
"2023-10-30","3068","2632"
"2023-10-31","3095","1869"
"2023-11-01","3079","1357"
"2023-11-02","3083","1684"
"2023-11-03","3089","1125"
"2023-11-06","3089","2294"
"2023-11-07","3041","5372"
"2023-11-08","3050","956"
"2023-11-09","3042","849"
"2023-11-10","3050","557"
"2023-11-13","3040","3110"
"2023-11-15","3033","2149"
"2023-11-16","3035","1551"
"2023-11-17","3033","3101"
"2023-11-20","3031","3694"
"2023-11-21","3021","6251"
"2023-11-22","3030","2621"
"2023-11-23","3022","6616"
"2023-11-24","3030","975"
"2023-11-27","3013","2634"
"2023-11-28","3025","6710"
"2023-11-29","3015","2433"
"2023-11-30","3016","5923"
"2023-12-01","3017","4931"
"2023-12-04","3015","5428"
"2023-12-05","3109","10802"
"2023-12-06","3190","7289"
"2023-12-07","3423","9921"
"2023-12-08","3576","95514"
"2023-12-11","3571","2818"
"2023-12-12","3553","3336"
"2023-12-13","3448","4848"
"2023-12-14","3506","3768"
"2023-12-15","3494","2243"
"2023-12-18","3482","2969"
"2023-12-19","3529","13449"
"2023-12-20","3502","1849"
"2023-12-21","3500","5470"
"2023-12-22","3495","10077"
"2023-12-25","3463","3781"
"2023-12-26","3445","9128"
"2023-12-27","3486","11904"
"2023-12-28","3506","53212"
"2024-01-02","3448","4812"
"2024-01-03","3399","3810"
"2024-01-04","3382","1276"
"2024-01-05","3378","37623"
"2024-01-08","3357","4248"
"2024-01-09","3331","15688"
"2024-01-10","3308","5854"
"2024-01-11","3297","1857"
"2024-01-12","3291","9178"
"2024-01-15","3194","2761"
"2024-01-16","3274","3899"
"2024-01-17","3258","6061"
"2024-01-18","3273","471"
"2024-01-19","3193.07","2276"
"2024-01-22","3110","4215"
"2024-01-23","3141","7977"
"2024-01-24","3173","1883"
"2024-01-25","3087","4104"
"2024-01-26","3090","1367"
"2024-01-29","3073","5079"
"2024-01-30","3082","1483"
"2024-01-31","3082","40043"
"2024-02-01","3028","2526"
"2024-02-02","3029","2679"
"2024-02-05","3020","1328"
"2024-02-06","3028","1870"
"2024-02-07","3027","2191"
"2024-02-08","3073","25614"
"2024-02-09","3080","1482"
"2024-02-13","3075","413"
"2024-02-14","3060","573"
"2024-02-15","3071","520"
"2024-02-16","3083","2767"
"2024-02-19","3025","3616"
"2024-02-20","3059","2212"
"2024-02-21","3053","1319"
"2024-02-22","3048","1163"
"2024-02-23","3043","7570"
"2024-02-26","3036","2443"
"2024-02-27","3032","4244"
"2024-02-28","3032","3026"
"2024-02-29","3022","2993"
"2024-03-01","3021","39537"
"2024-03-04","3020","8716"
"2024-03-05","3026","13815"
"2024-03-06","3019","10037"
"2024-03-07","3010","10573"
"2024-03-11","3009","8400"
"2024-03-12","3007","15089"
"2024-03-13","3004","9873"
"2024-03-14","3006","14219"
"2024-03-15","3004","9390"
"2024-03-18","3004","11897"
"2024-03-19","3004","14651"
"2024-03-20","3003","14494"
"2024-03-21","3003","11974"
"2024-03-22","2984","12267"
"2024-03-25","2958","16865"
"2024-03-26","2999","17015"
"2024-03-27","2992","57530"
"2024-03-28","2988","2722"
"2024-03-29","2987","25205"
"2024-04-01","2933","3170"
"2024-04-02","2933","9797"
"2024-04-03","2916","4525"
"2024-04-04","2905","3745"
"2024-04-05","2912","2473"
"2024-04-08","2917","1450"
"2024-04-09","2912","2678"
"2024-04-10","2911","1355"
"2024-04-11","2911","3014"
"2024-04-12","2882","6837"
"2024-04-15","2864","8734"
"2024-04-16","2873","7661"
"2024-04-17","2844","7739"
"2024-04-18","2840","45828"
"2024-04-19","2819","16387"
"2024-04-22","2822","3261"
"2024-04-23","2836","8467"
"2024-04-24","2834","15424"
"2024-04-25","2819","4604"
"2024-04-26","2811","7700"
"2024-04-29","2814","14991"
"2024-04-30","2782","7252"
"2024-05-01","2815","35947"
"2024-05-02","2768","10852"
"2024-05-03","2812","8948"
"2024-05-06","2824","14113"
"2024-05-07","2798","2641"
"2024-05-08","2798","21470"
"2024-05-09","2801","7096"
"2024-05-10","2807","10272"
"2024-05-13","2788","6874"
"2024-05-14","2787","5792"
"2024-05-15","2786","2539"
"2024-05-16","2788","6965"
"2024-05-17","2794","3956"
"2024-05-20","2791","2361"
"2024-05-21","2789","1942"
"2024-05-22","2789","5996"
"2024-05-24","2799","1533"
"2024-05-27","2794","1747"
"2024-05-28","2772","4158"
"2024-05-29","2773","4232"
"2024-05-30","2836","7993"
"2024-05-31","2829","9075"
"2024-06-03","2791","2850"
"2024-06-04","2773","4411"
"2024-06-05","2765","1152"
"2024-06-06","2787","1159"
"2024-06-07","2775","2373"
"2024-06-10","2760","4118"
"2024-06-11","2768","976"
"2024-06-12","2751","4406"
"2024-06-13","2765","951"
"2024-06-14","2762","3516"
"2024-06-17","2781","8739"
"2024-06-18","2731","4919"
"2024-06-19","2770","7675"
"2024-06-20","2760","4912"
"2024-06-21","2773","1472"
"2024-06-24","2775","5434"
"2024-06-25","2779","7473"
"2024-06-26","2785","4504"
"2024-06-27","2892","5592"
"2024-07-01","2833","3345"
"2024-07-02","2848","4562"
"2024-07-03","2790","15772"
"2024-07-04","2757","7160"
"2024-07-05","2789","4310"
"2024-07-08","2751","4417"
"2024-07-09","2774","1115"
"2024-07-16","2756","2190"
"2024-07-17","2744","1347"
"2024-07-18","2728","2356"
"2024-07-19","2709","8672"
"2024-07-22","2693","6426"
"2024-07-23","2824","15008"
"2024-07-24","2824","4394"
"2024-07-25","2812","6319"
"2024-07-26","2842","1105"
"2024-07-29","2837","6837"
"2024-07-30","2825","2890"
"2024-07-31","2821","5247"
"2024-08-01","2814","3463"
"2024-08-02","2825","4778"
"2024-08-05","2825","2537"
"2024-08-06","2805","5165"
"2024-08-07","2787","2981"
"2024-08-08","2777","5603"
"2024-08-09","2776","1959"
"2024-08-12","2772","4523"
"2024-08-13","2765","2282"
"2024-08-14","2724","9316"
"2024-08-15","2722","1595"
"2024-08-16","2723","4479"
"2024-08-19","2710","5878"
"2024-08-20","2703","4423"
"2024-08-21","2690","2002"
"2024-08-22","2711","5381"
"2024-08-23","2706","3295"
"2024-08-26","2712","6055"
"2024-08-27","2703","6912"
"2024-08-28","2709","2452"
"2024-08-29","2710","5662"
"2024-08-30","2712","2481"
"2024-09-02","2709","5862"
"2024-09-03","2699","4126"
"2024-09-04","2699","5168"
"2024-09-05","2699","17584"
"2024-09-06","2694","4113"
"2024-09-09","2693","3018"
"2024-09-10","2683","12604"
"2024-09-11","2677","4772"
"2024-09-12","2678","4343"
"2024-09-13","2681","2709"
"2024-09-16","2680","5576"
"2024-09-17","2676","3843"
"2024-09-18","2662","5953"
"2024-09-19","2670","3363"
"2024-09-20","2674","7336"
"2024-09-23","2682","2605"
"2024-09-24","2683","15262"
"2024-09-25","2667","3734"
"2024-09-26","2680","25365"
"2024-09-27","2682","32470"
"2024-09-30","2683","29622"
"2024-10-02","2680","7435"
"2024-10-03","2679","4425"
"2024-10-04","2658","3436"
"2024-10-07","2649","3528"
"2024-10-08","2644","2690"
"2024-10-09","2631","2889"
"2024-10-10","2623","10094"
"2024-10-14","2678","6676"
"2024-10-15","2671","2739"
"2024-10-16","2671","60390"
"2024-10-17","2676","1682"
"2024-10-18","2674","1323"
"2024-10-21","2680","28200"
"2024-10-22","2672","2139"
"2024-10-23","2679","1785"
"2024-10-24","2677","1343"
"2024-10-25","2636","3969"
"2024-10-28","2629","6869"
"2024-10-29","2631","8382"
"2024-10-30","2658","1260"
"2024-10-31","2669","1544"
"2024-11-01","2655","1355"
"2024-11-04","2666","3411"
"2024-11-05","2637","3186"
"2024-11-06","2648","6502"
"2024-11-07","2654","3213"
"2024-11-08","2658","6054"
"2024-11-11","2658","6849"
"2024-11-12","2643","5613"
"2024-11-13","2642","4526"
"2024-11-14","2643","5195"
"2024-11-15","2633","2444"
"2024-11-18","2601","15338"
"2024-11-19","2639","5942"
"2024-11-20","2629","7102"
"2024-11-21","2640","5049"
"2024-11-22","2632","7310"
"2024-11-25","2900","15070"
"2024-11-27","3064","13868"
"2024-11-28","3046","11539"
"2024-11-29","3037","5930"
"2024-12-02","3028","6920"
"2024-12-03","3024","6029"
"2024-12-04","3012","5949"
"2024-12-05","2985","8194"
"2024-12-06","2993","15534"
"2024-12-09","2919","4806"
"2024-12-10","2989","7733"
"2024-12-11","2916","1064"
"2024-12-12","2816","5701"
"2024-12-13","2923","1847"
"2024-12-16","2858","3372"
"2024-12-17","2867","3940"
"2024-12-18","2852","990"
"2024-12-19","2839","2264"
"2024-12-20","2865","4394"
"2024-12-23","2850","3217"
"2024-12-24","2874","2158"
"2024-12-25","2842","954"
"2024-12-26","2849","4658"
"2024-12-27","2760","7677"
"2024-12-30","2929","36059"
"2024-12-31","2701","5677"
"2025-01-02","2793","1229"
"2025-01-03","2701","4319"
"2025-01-06","2709","3420"
"2025-01-07","2741","3023"
"2025-01-08","2735","1511"
"2025-01-09","2702","2260"
"2025-01-10","2669","2862"
"2025-01-13","2697","2738"
"2025-01-14","2635","4257"
"2025-01-15","2629","2741"
"2025-01-16","2607","1702"
"2025-01-17","2609","1480"
"2025-01-20","2615","1341"
"2025-01-21","2636","1657"
"2025-01-22","2629","852"
"2025-01-23","2628","899"
"2025-01-24","2596","768"
"2025-01-27","2600","1650"
"2025-01-28","2588","3686"
"2025-01-29","2623","7520"
"2025-01-30","2634","1682"
"2025-01-31","2606","2037"
"2025-02-03","2582","6378"
"2025-02-04","2634","3416"
"2025-02-05","2574","3545"
"2025-02-06","2539","5971"
"2025-02-07","2593","1979"
"2025-02-10","2572","2231"
"2025-02-11","2573","1778"
"2025-02-12","2610","2916"
"2025-02-13","2593","841"
"2025-02-14","2589","1193"
"2025-02-17","2529","815"
"2025-02-18","2516","3777"
"2025-02-19","2580","9320"
"2025-02-20","2596","1521"
"2025-02-21","2552","2252"
"2025-02-24","2592","9817"
"2025-02-25","2570","5378"
"2025-02-26","2580","3735"
"2025-02-27","2580","1972"
"2025-02-28","2603","4128"
"2025-03-06","2567","4400"
"2025-03-07","2559","4594"
"2025-03-10","2551.47","4486"
"2025-03-11","2551","6911"
"2025-03-12","2502","9734"
"2025-03-13","2544","4838"
"2025-03-14","2535","4596"
"2025-03-17","2477","6252"
"2025-03-18","2484","16557"
"2025-03-19","2473","3132"
"2025-03-20","2472","3644"
"2025-03-21","2408","8588"
"2025-03-24","2388","5421"
"2025-03-25","2380","5734"
"2025-03-26","2398","8304"
"2025-03-27","2398","2280"
"2025-03-28","2391","4998"
"2025-03-31","2491","14955"
"2025-04-01","2500","4207"
"2025-04-02","2456","4661"
"2025-04-03","2499","6273"
"2025-04-04","2495","4467"
"2025-04-07","2538","6317"
"2025-04-08","2497","3242"
"2025-04-09","2489","4776"
"2025-04-10","2478","8675"
"2025-04-11","2470","3748"
"2025-04-14","2465","4415"
"2025-04-15","2477","4479"
"2025-04-16","2476","3408"
"2025-04-17","2478","5316"
"2025-04-18","2478","1411"
"2025-04-21","2476","6645"
"2025-04-22","2476","3911"
"2025-04-23","2424","5691"
"2025-04-24","2458","5638"
"2025-04-25","2403","1131"
"2025-04-28","2472","3243"
"2025-04-29","2462","6935"
"2025-04-30","2464","1818"
"2025-05-01","2474","5016"
"2025-05-02","2471","3334"
"2025-05-05","2471","4822"
"2025-05-06","2462","2074"
"2025-05-07","2469","3868"
"2025-05-08","2448","5465"
"2025-05-09","2447","2186"
"2025-05-12","2444","5172"
"2025-05-13","2442","7958"
"2025-05-14","2412","5197"
"2025-05-15","2408","6128"
"2025-05-16","2445","3708"
"2025-05-19","2400","2928"
"2025-05-20","2403","11618"
"2025-05-21","2420","7016"
"2025-05-22","2410","4536"
"2025-05-23","2399","4641"
"2025-05-26","2360","8040"
"2025-05-27","2466","30617"
"2025-05-28","2742","56566"
"2025-05-29","2803","9678"
"2025-05-30","2778","8971"
"2025-06-02","2756","7452"
"2025-06-03","2551","11023"
"2025-06-04","2694","6859"
"2025-06-05","2649","1871"
"2025-06-06","2626","6141"
"2025-06-09","2617","5805"
"2025-06-10","2628","6858"
"2025-06-12","2601","6069"
"2025-06-13","2830","75531"
"2025-06-16","2898","10119"
"2025-06-17","2912","17690"
"2025-06-18","2912","4126"
"2025-06-19","2900","2513"
"2025-06-20","2886","6123"
"2025-06-23","2889","2953"
"2025-06-24","2872","2426"
"2025-06-25","2840","2103"
"2025-06-26","2833","4256"
"2025-06-27","2899","18306"
"2025-06-30","3015","21928"
"2025-07-01","3110","7858"
"2025-07-02","3074","6102"
"2025-07-03","2959","3808"
"2025-07-04","2958","4761"
"2025-07-07","3125","11264"
"2025-07-08","3138","8740"
"2025-07-09","3134","2510"
"2025-07-18","3092","2020"
"2025-07-21","3010","5588"
"2025-07-22","2853","6050"
"2025-07-23","3007","4185"
"2025-07-24","3043","3124"
"2025-07-25","3044","7385"
"2025-07-28","2953","3965"
"2025-07-29","3048","7589"
"2025-07-30","3048","7342"
"2025-07-31","3000","6604"
"2025-08-01","3050","2360"
"2025-08-04","2999","3506"
"2025-08-05","2950","3698"
"2025-08-06","2961","2679"
"2025-08-07","2950","3428"
"2025-08-08","2997","3482"
"2025-08-11","2991","5577"
"2025-08-12","2996","3243"
"2025-08-13","2937","2621"
"2025-08-14","2950","2198"
"2025-08-15","2950","1743"
"2025-08-18","2909","3244"
"2025-08-19","2926","1341"
"2025-08-20","2944","2036"
"2025-08-21","2921","2351"
"2025-08-22","2930","1538"
"2025-08-25","2900","2278"
"2025-08-26","2892","2128"
"2025-08-27","2879","4663"
"2025-08-28","2915","4839"
"2025-08-29","2914","2111"
"2025-09-01","2897","2043"
"2025-09-02","2908","2527"
"2025-09-03","2905","1376"
"2025-09-04","2895","2670"
"2025-09-05","2906","8576"
"2025-09-08","2906","810"
"2025-09-09","2911","1358"
"2025-09-10","2906","1477"
"2025-09-11","2908","2119"
"2025-09-12","2890","4865"
"2025-09-15","2903","2235"
"2025-09-16","2881","6706"
"2025-09-17","2856","7191"
"2025-09-18","2898","3443"
"2025-09-19","2921","3715"
"2025-09-22","2888","2019"
"2025-09-23","2929","5174"
"2025-09-24","2900","443"
"2025-09-25","2911","1249"
"2025-09-26","2891","744"
"2025-09-29","2917","2611"
"2025-09-30","3099","12655"
"2025-10-01","3064","1962"
"2025-10-02","3018","2104"
"2025-10-03","3100","7919"
"2025-10-06","3087","1864"
"2025-10-07","3027","1236"
"2025-10-08","2995","2758"
"2025-10-09","2982","3534"
"2025-10-10","3017","6952"
"2025-10-13","3048","2616"
"2025-10-14","3019","1639"
"2025-10-15","2966","2296"
"2025-10-16","3038","4141"
"2025-10-17","3034","2627"
"2025-10-20","3026","1510"
"2025-10-21","3034","3758"
"2025-10-22","3024","2425"
"2025-10-23","2990","3969"
"2025-10-24","2937","1940"
"2025-10-27","2937","3162"
"2025-10-28","2992","5409"
"2025-10-29","2949","1570"
"2025-10-30","2943","4661"
"2025-10-31","2988","2885"
"2025-11-03","2974","5202"
"2025-11-04","2932","7137"
"2025-11-05","2933","2671"
"2025-11-06","2957","2684"
